altitude_km,density_kg_m3,density_H2only_kg_m3,nH2_m-3,temperature_K,lat_deg,lon_deg,radius_km,data_type,occultation,source_file
2902.26,6.596072932595777e-15,6.4381457643978134e-15,1923300000000.0,397.04,-85.28,175.86,57303.18,FM,ST77,EUV2017_182_06_15_06_ST77
2917.7,5.9475431184462105e-15,5.805143443362287e-15,1734200000000.0,397.04,-85.27,176.04,57318.58,FM,ST77,EUV2017_182_06_15_06_ST77
2932.79,5.37514953842737e-15,5.246454456684185e-15,1567300000000.0,397.04,-85.27,176.22,57333.98,FM,ST77,EUV2017_182_06_15_06_ST77
2948.2,4.848369107685046e-15,4.732286521670664e-15,1413700000000.0,397.04,-85.27,176.4,57349.38,FM,ST77,EUV2017_182_06_15_06_ST77
2963.58,4.374060946411197e-15,4.269334533308881e-15,1275400000000.0,397.04,-85.26,176.57,57364.78,FM,ST77,EUV2017_182_06_15_06_ST77
2978.95,3.946737758452254e-15,3.852242575609111e-15,1150800000000.0,397.04,-85.26,176.75,57380.18,FM,ST77,EUV2017_182_06_15_06_ST77
2994.3,3.561598159673849e-15,3.4763242220803458e-15,1038500000000.0,397.04,-85.26,176.93,57395.58,FM,ST77,EUV2017_182_06_15_06_ST77
3009.63,3.2147324515665666e-15,3.1377633825799066e-15,937360000000.0,397.04,-85.25,177.11,57410.98,FM,ST77,EUV2017_182_06_15_06_ST77
3024.94,2.902093753217151e-15,2.832610069065372e-15,846200000000.0,397.04,-85.25,177.28,57426.39,FM,ST77,EUV2017_182_06_15_06_ST77
3040.24,2.6203553913325035e-15,2.5576172574679715e-15,764050000000.0,397.04,-85.25,177.46,57441.79,FM,ST77,EUV2017_182_06_15_06_ST77
3055.84,2.3612521260813144e-15,2.304717599328183e-15,688500000000.0,397.04,-85.24,177.64,57457.2,FM,ST77,EUV2017_182_06_15_06_ST77
3071.1,2.132740536886256e-15,2.081677172831107e-15,621870000000.0,397.04,-85.24,177.82,57472.61,FM,ST77,EUV2017_182_06_15_06_ST77
3086.34,1.9266582707188976e-15,1.8805290529420287e-15,561780000000.0,397.04,-85.23,177.99,57488.02,FM,ST77,EUV2017_182_06_15_06_ST77
3101.89,1.7370721886131966e-15,1.6954821554970584e-15,506500000000.0,397.04,-85.23,178.17,57503.43,FM,ST77,EUV2017_182_06_15_06_ST77
601.21,3.227490415123608e-08,3.1502158872560155e-08,9.4108e+18,289.06,-71.84,1.82,55440.99,INV,ST82,EUV2017_188_17_43_05_ST82
618.06,2.595971219050095e-08,2.5338169057886347e-08,7.5694e+18,308.06,-71.83,1.91,55458.03,INV,ST82,EUV2017_188_17_43_05_ST82
634.91,2.0405196659053893e-08,1.991664309728805e-08,5.9498e+18,339.97,-71.83,2.0,55475.09,INV,ST82,EUV2017_188_17_43_05_ST82
651.77,1.7745915760632035e-08,1.7321032310767975e-08,5.1744e+18,341.5,-71.83,2.08,55492.14,INV,ST82,EUV2017_188_17_43_05_ST82
668.64,1.5642909509777913e-08,1.5268377507706184e-08,4.5612e+18,338.32,-71.82,2.17,55509.19,INV,ST82,EUV2017_188_17_43_05_ST82
685.51,1.23645930140319e-08,1.2068552448595349e-08,3.6053e+18,365.4,-71.82,2.26,55526.25,INV,ST82,EUV2017_188_17_43_05_ST82
702.31,1.0628549693447498e-08,1.0374074527346364e-08,3.0991e+18,368.81,-71.82,2.34,55543.3,INV,ST82,EUV2017_188_17_43_05_ST82
719.2,9.591450720423547e-09,9.361806405288496e-09,2.7967e+18,372.57,-71.81,2.43,55560.35,INV,ST82,EUV2017_188_17_43_05_ST82
736.01,8.744349376716817e-09,8.534986874374827e-09,2.5497e+18,374.72,-71.81,2.52,55577.4,INV,ST82,EUV2017_188_17_43_05_ST82
752.92,7.94629074238258e-09,7.756035842619318e-09,2.317e+18,374.09,-71.81,2.6,55594.46,INV,ST82,EUV2017_188_17_43_05_ST82
769.75,6.649231114083446e-09,6.490031200548266e-09,1.9388e+18,370.41,-71.8,2.69,55611.51,INV,ST82,EUV2017_188_17_43_05_ST82
786.59,5.724621712207597e-09,5.587559356279743e-09,1.6692e+18,370.67,-71.8,2.78,55628.56,INV,ST82,EUV2017_188_17_43_05_ST82
803.43,5.390239602849676e-09,5.261183225655926e-09,1.5717e+18,374.02,-71.8,2.86,55645.62,INV,ST82,EUV2017_188_17_43_05_ST82
820.29,4.576747948083536e-09,4.467168680179318e-09,1.3345e+18,378.95,-71.79,2.95,55662.67,INV,ST82,EUV2017_188_17_43_05_ST82
837.15,3.980347447392845e-09,3.8850475610461715e-09,1.1606e+18,380.81,-71.79,3.04,55679.72,INV,ST82,EUV2017_188_17_43_05_ST82
854.02,3.553710171453098e-09,3.468625092845117e-09,1.0362e+18,378.32,-71.78,3.12,55696.78,INV,ST82,EUV2017_188_17_43_05_ST82
870.89,3.1479589164978617e-09,3.0725885798799504e-09,9.1789e+17,377.02,-71.78,3.21,55713.83,INV,ST82,EUV2017_188_17_43_05_ST82
887.69,2.8066833913470244e-09,2.739484079794043e-09,8.1838e+17,376.72,-71.78,3.3,55730.88,INV,ST82,EUV2017_188_17_43_05_ST82
904.59,2.570558178738893e-09,2.5090123198612245e-09,7.4953e+17,372.32,-71.77,3.38,55747.94,INV,ST82,EUV2017_188_17_43_05_ST82
921.4,2.25428414668774e-09,2.2003107120034975e-09,6.5731e+17,369.43,-71.77,3.47,55764.99,INV,ST82,EUV2017_188_17_43_05_ST82
938.31,1.983108829898706e-09,1.935628038686316e-09,5.7824e+17,366.44,-71.77,3.56,55782.04,INV,ST82,EUV2017_188_17_43_05_ST82
955.14,1.7702360347413105e-09,1.727851972759954e-09,5.1617e+17,364.3,-71.76,3.65,55799.1,INV,ST82,EUV2017_188_17_43_05_ST82
971.98,1.5538993838869758e-09,1.5166949848650784e-09,4.5309e+17,361.67,-71.76,3.73,55816.15,INV,ST82,EUV2017_188_17_43_05_ST82
988.83,1.370589396756916e-09,1.3377739163333552e-09,3.9964e+17,359.3,-71.76,3.82,55833.21,INV,ST82,EUV2017_188_17_43_05_ST82
1005.68,1.2305947536390666e-09,1.2011311096455173e-09,3.5882e+17,362.75,-71.75,3.91,55850.26,INV,ST82,EUV2017_188_17_43_05_ST82
1022.55,1.0593911136478115e-09,1.0340265307661232e-09,3.089e+17,374.62,-71.75,3.99,55867.31,INV,ST82,EUV2017_188_17_43_05_ST82
1039.42,9.311598616591688e-10,9.088654689812563e-10,2.7151e+17,387.93,-71.75,4.08,55884.37,INV,ST82,EUV2017_188_17_43_05_ST82
1056.3,7.698333547443322e-10,7.514015388833657e-10,2.2447e+17,402.26,-71.74,4.17,55901.42,INV,ST82,EUV2017_188_17_43_05_ST82
1073.19,6.090898730458118e-10,5.945066748593831e-10,1.776e+17,399.04,-71.74,4.25,55918.47,INV,ST82,EUV2017_188_17_43_05_ST82
1089.99,5.503758042026571e-10,5.371983737693345e-10,1.6048e+17,418.11,-71.74,4.34,55935.53,INV,ST82,EUV2017_188_17_43_05_ST82
1106.9,5.356629913909086e-10,5.228378240218866e-10,1.5619e+17,447.2,-71.73,4.43,55952.58,INV,ST82,EUV2017_188_17_43_05_ST82
1123.72,4.780120861775072e-10,4.66567231654847e-10,1.3938e+17,462.28,-71.73,4.51,55969.64,INV,ST82,EUV2017_188_17_43_05_ST82
1140.56,4.4553415206858907e-10,4.3486690389066703e-10,1.2991e+17,447.57,-71.73,4.6,55986.69,INV,ST82,EUV2017_188_17_43_05_ST82
1157.4,2.633456310899142e-10,2.570404506893438e-10,7.6787e+16,430.6,-71.72,4.69,56003.74,INV,ST82,EUV2017_188_17_43_05_ST82
1174.25,3.0731259152036076e-10,2.999547275570087e-10,8.9607e+16,427.77,-71.72,4.77,56020.8,INV,ST82,EUV2017_188_17_43_05_ST82
1191.1,3.750909876971872e-10,3.66110332372583e-10,1.0937e+17,423.72,-71.72,4.86,56037.85,INV,ST82,EUV2017_188_17_43_05_ST82
1207.97,3.484090101504731e-10,3.400671908725492e-10,1.0159e+17,414.46,-71.71,4.95,56054.91,INV,ST82,EUV2017_188_17_43_05_ST82
1224.84,2.4085114642039007e-10,2.3508454257896824e-10,7.0228e+16,402.71,-71.71,5.03,56071.96,INV,ST82,EUV2017_188_17_43_05_ST82
1241.72,2.0567757807603283e-10,2.007531210848363e-10,5.9972e+16,383.83,-71.71,5.12,56089.02,INV,ST82,EUV2017_188_17_43_05_ST82
1258.52,2.0765300469131656e-10,2.0268125084113701e-10,6.0548e+16,395.06,-71.7,5.21,56106.07,INV,ST82,EUV2017_188_17_43_05_ST82
1275.42,1.8114936426959337e-10,1.7681217661076925e-10,5.282e+16,416.4,-71.7,5.29,56123.13,INV,ST82,EUV2017_188_17_43_05_ST82
1292.24,1.6279092907581956e-10,1.588932901776483e-10,4.7467e+16,426.79,-71.7,5.38,56140.18,INV,ST82,EUV2017_188_17_43_05_ST82
1309.15,1.4473429517049186e-10,1.412689791239622e-10,4.2202e+16,417.73,-71.69,5.47,56157.23,INV,ST82,EUV2017_188_17_43_05_ST82
1325.99,1.2332012193120104e-10,1.2036751697406362e-10,3.5958e+16,416.77,-71.69,5.55,56174.29,INV,ST82,EUV2017_188_17_43_05_ST82
1342.83,1.0105198822801153e-10,9.863254039826422e-11,2.9465e+16,426.96,-71.68,5.64,56191.34,INV,ST82,EUV2017_188_17_43_05_ST82
1359.68,9.861700055986667e-11,9.625585267782411e-11,2.8755e+16,428.81,-71.68,5.73,56208.4,INV,ST82,EUV2017_188_17_43_05_ST82
1376.54,9.785220865846344e-11,9.550937188675631e-11,2.8532e+16,427.07,-71.68,5.81,56225.45,INV,ST82,EUV2017_188_17_43_05_ST82
1393.41,7.997048231803064e-11,7.805578065524266e-11,2.3318e+16,427.72,-71.67,5.9,56242.51,INV,ST82,EUV2017_188_17_43_05_ST82
1410.28,6.795673330181736e-11,6.63296720852403e-11,1.9815e+16,430.49,-71.67,5.99,56259.56,INV,ST82,EUV2017_188_17_43_05_ST82
1427.16,6.583383560240656e-11,6.425760208671577e-11,1.9196e+16,437.33,-71.67,6.07,56276.62,INV,ST82,EUV2017_188_17_43_05_ST82
1443.97,5.722221020140412e-11,5.585216143034239e-11,1.6685e+16,444.52,-71.66,6.16,56293.67,INV,ST82,EUV2017_188_17_43_05_ST82
1460.87,4.705356451682736e-11,4.592697961188478e-11,1.372e+16,455.65,-71.66,6.25,56310.73,INV,ST82,EUV2017_188_17_43_05_ST82
1477.69,4.325704149057897e-11,4.2221355236494366e-11,1.2613e+16,447.9,-71.66,6.33,56327.78,INV,ST82,EUV2017_188_17_43_05_ST82
1494.6,4.1137573351264154e-11,4.015263268546341e-11,1.1995e+16,438.01,-71.65,6.42,56344.84,INV,ST82,EUV2017_188_17_43_05_ST82
1511.44,4.033162672870917e-11,3.936598252447267e-11,1.176e+16,432.28,-71.65,6.51,56361.89,INV,ST82,EUV2017_188_17_43_05_ST82
1528.28,3.315047084373943e-11,3.2356762217670514e-11,9666100000000000.0,406.57,-71.65,6.59,56378.95,INV,ST82,EUV2017_188_17_43_05_ST82
1545.13,3.458025444775293e-11,3.375231307774302e-11,1.0083e+16,399.72,-71.64,6.68,56396.0,INV,ST82,EUV2017_188_17_43_05_ST82
1561.99,2.8867636195881263e-11,2.8176469787690797e-11,8417300000000000.0,428.36,-71.64,6.77,56413.06,INV,ST82,EUV2017_188_17_43_05_ST82
1578.86,2.484681993935587e-11,2.425192234622041e-11,7244900000000000.0,464.62,-71.64,6.85,56430.11,INV,ST82,EUV2017_188_17_43_05_ST82
1595.74,2.2593941912307482e-11,2.2052984087689282e-11,6588000000000000.0,478.72,-71.63,6.94,56447.17,INV,ST82,EUV2017_188_17_43_05_ST82
1612.62,1.3487430989455318e-11,1.3164506757992659e-11,3932700000000000.0,465.83,-71.63,7.03,56464.22,INV,ST82,EUV2017_188_17_43_05_ST82
1629.43,1.264924650199813e-11,1.2346390590562291e-11,3688300000000000.0,477.14,-71.63,7.11,56481.28,INV,ST82,EUV2017_188_17_43_05_ST82
1646.33,1.7351859305604085e-11,1.693641059375591e-11,5059500000000000.0,469.28,-71.62,7.2,56498.33,INV,ST82,EUV2017_188_17_43_05_ST82
1663.15,1.9239489182430744e-11,1.8778845694221023e-11,5609900000000000.0,475.76,-71.62,7.29,56515.39,INV,ST82,EUV2017_188_17_43_05_ST82
1680.07,1.4394892590851273e-11,1.4050241364793293e-11,4197300000000000.0,473.6,-71.62,7.37,56532.44,INV,ST82,EUV2017_188_17_43_05_ST82
1696.91,9.190878101213239e-12,8.970824538038631e-12,2679900000000000.0,416.32,-71.61,7.46,56549.5,INV,ST82,EUV2017_188_17_43_05_ST82
1713.75,1.0315430856684646e-11,1.006845257118273e-11,3007800000000000.0,401.57,-71.61,7.55,56566.56,INV,ST82,EUV2017_188_17_43_05_ST82
1730.6,8.434317144040344e-12,8.23237762095541e-12,2459300000000000.0,425.28,-71.61,7.63,56583.61,INV,ST82,EUV2017_188_17_43_05_ST82
1747.47,1.095470085857507e-11,1.0692416783985596e-11,3194200000000000.0,440.53,-71.6,7.72,56600.67,INV,ST82,EUV2017_188_17_43_05_ST82
1764.34,1.2600889704644831e-11,1.2299191580902846e-11,3674200000000000.0,434.62,-71.6,7.81,56617.72,INV,ST82,EUV2017_188_17_43_05_ST82
1781.21,5.56651899178298e-12,5.433242026825815e-12,1623100000000000.0,427.99,-71.6,7.89,56634.78,INV,ST82,EUV2017_188_17_43_05_ST82
1798.1,5.145711968006397e-12,5.022510219363843e-12,1500400000000000.0,445.79,-71.59,7.98,56651.83,INV,ST82,EUV2017_188_17_43_05_ST82
1814.91,6.4935290857260154e-12,6.338057084339843e-12,1893400000000000.0,459.31,-71.59,8.06,56668.89,INV,ST82,EUV2017_188_17_43_05_ST82
1831.81,4.959143898785158e-12,4.840409075713221e-12,1446000000000000.0,486.59,-71.59,8.15,56685.94,INV,ST82,EUV2017_188_17_43_05_ST82
1848.63,2.8006130699771423e-12,2.7335590977304105e-12,816610000000000.0,488.26,-71.58,8.24,56703.0,INV,ST82,EUV2017_188_17_43_05_ST82
1865.46,1.4492978009596265e-12,1.4145978363109614e-12,422590000000000.0,450.49,-71.58,8.32,56720.06,INV,ST82,EUV2017_188_17_43_05_ST82
1882.39,2.9405734174940317e-12,2.8701684299433125e-12,857420000000000.0,443.96,-71.58,8.41,56737.11,INV,ST82,EUV2017_188_17_43_05_ST82
1899.23,2.7543140086814303e-12,2.6883685565671127e-12,803110000000000.0,451.54,-71.57,8.5,56754.17,INV,ST82,EUV2017_188_17_43_05_ST82
1916.09,3.3577108119679176e-12,3.277318468587157e-12,979050000000000.0,453.76,-71.57,8.58,56771.22,INV,ST82,EUV2017_188_17_43_05_ST82
1932.95,3.0597506308292905e-12,2.9864922303451343e-12,892170000000000.0,453.53,-71.57,8.67,56788.28,INV,ST82,EUV2017_188_17_43_05_ST82
1949.82,2.6403840222930187e-12,2.5771663508304646e-12,769890000000000.0,453.13,-71.56,8.76,56805.34,INV,ST82,EUV2017_188_17_43_05_ST82
1966.7,2.4030927592522546e-12,2.34555645874983e-12,700700000000000.0,452.98,-71.56,8.84,56822.39,INV,ST82,EUV2017_188_17_43_05_ST82
1983.5,1.9798164522065668e-12,1.9324144890924814e-12,577280000000000.0,452.9,-71.56,8.93,56839.45,INV,ST82,EUV2017_188_17_43_05_ST82
2000.4,1.7427652583725212e-12,1.7010389183363971e-12,508160000000000.0,447.34,-71.55,9.02,56856.5,FM,ST82,EUV2017_188_17_43_05_ST82
2017.21,1.5740994928522902e-12,1.5364114506022504e-12,458980000000000.0,447.68,-71.55,9.1,56873.56,FM,ST82,EUV2017_188_17_43_05_ST82
2034.12,1.4211754081726014e-12,1.387148766863625e-12,414390000000000.0,448.02,-71.55,9.19,56890.62,FM,ST82,EUV2017_188_17_43_05_ST82
2050.96,1.2839244131315348e-12,1.253183918170649e-12,374370000000000.0,448.35,-71.54,9.28,56907.67,FM,ST82,EUV2017_188_17_43_05_ST82
2067.8,1.1600487024647853e-12,1.1322741147026258e-12,338250000000000.0,448.67,-71.54,9.36,56924.73,FM,ST82,EUV2017_188_17_43_05_ST82
2084.73,1.0476620181195643e-12,1.0225782603380876e-12,305480000000000.0,448.98,-71.54,9.45,56941.78,FM,ST82,EUV2017_188_17_43_05_ST82
2101.59,9.467643600958718e-13,9.240963550770345e-13,276060000000000.0,449.28,-71.53,9.54,56958.84,FM,ST82,EUV2017_188_17_43_05_ST82
2118.45,8.556752439466783e-13,8.351881496476131e-13,249500000000000.0,449.57,-71.53,9.62,56975.9,FM,ST82,EUV2017_188_17_43_05_ST82
2135.32,7.7340009724415e-13,7.548828842766863e-13,225510000000000.0,449.85,-71.53,9.71,56992.95,FM,ST82,EUV2017_188_17_43_05_ST82
2152.12,6.994930771758097e-13,6.827453907900889e-13,203960000000000.0,450.13,-71.52,9.8,57010.01,FM,ST82,EUV2017_188_17_43_05_ST82
2169.01,6.323422904965472e-13,6.172023688658393e-13,184380000000000.0,450.39,-71.52,9.88,57027.06,FM,ST82,EUV2017_188_17_43_05_ST82
2185.9,5.717076679996444e-13,5.580194971793872e-13,166700000000000.0,450.65,-71.52,9.97,57044.12,FM,ST82,EUV2017_188_17_43_05_ST82
2202.72,5.171776624735835e-13,5.047950820315032e-13,150800000000000.0,450.91,-71.51,10.06,57061.18,FM,ST82,EUV2017_188_17_43_05_ST82
2219.63,4.676891102886114e-13,4.564914146991784e-13,136370000000000.0,451.15,-71.51,10.14,57078.23,FM,ST82,EUV2017_188_17_43_05_ST82
2236.46,4.2313912464184837e-13,4.1300807175760525e-13,123380000000000.0,451.39,-71.51,10.23,57095.29,FM,ST82,EUV2017_188_17_43_05_ST82
2253.31,3.828760891150588e-13,3.7370903818300413e-13,111640000000000.0,451.62,-71.5,10.31,57112.35,FM,ST82,EUV2017_188_17_43_05_ST82
2270.15,3.4648845649672513e-13,3.3819262027614575e-13,101030000000000.0,451.84,-71.5,10.4,57129.4,FM,ST82,EUV2017_188_17_43_05_ST82
2287.1,3.134103493710108e-13,3.059064892005897e-13,91385000000000.0,452.06,-71.5,10.49,57146.46,FM,ST82,EUV2017_188_17_43_05_ST82
2303.96,2.836554859782999e-13,2.768640347463104e-13,82709000000000.0,452.27,-71.49,10.57,57163.52,FM,ST82,EUV2017_188_17_43_05_ST82
2320.75,2.5687405118880244e-13,2.5072381726896285e-13,74900000000000.0,452.47,-71.49,10.66,57180.57,FM,ST82,EUV2017_188_17_43_05_ST82
2337.63,2.325173153871619e-13,2.2695024516957466e-13,67798000000000.0,452.67,-71.49,10.75,57197.63,FM,ST82,EUV2017_188_17_43_05_ST82
2354.52,2.1048582133059493e-13,2.054462424708321e-13,61374000000000.0,452.86,-71.48,10.83,57214.69,FM,ST82,EUV2017_188_17_43_05_ST82
2371.42,1.905532180527669e-13,1.8599087763815905e-13,55562000000000.0,453.05,-71.48,10.92,57231.74,FM,ST82,EUV2017_188_17_43_05_ST82
2388.23,1.726063300705105e-13,1.6847368490426742e-13,50329000000000.0,453.23,-71.48,11.01,57248.8,FM,ST82,EUV2017_188_17_43_05_ST82
2405.15,1.5627819445355607e-13,1.5253648738734444e-13,45568000000000.0,453.41,-71.47,11.09,57265.86,FM,ST82,EUV2017_188_17_43_05_ST82
2421.98,1.4157909988219149e-13,1.3818932742987082e-13,41282000000000.0,453.58,-71.47,11.18,57282.91,FM,ST82,EUV2017_188_17_43_05_ST82
2438.82,1.2826897714969825e-13,1.2519788370729612e-13,37401000000000.0,453.75,-71.47,11.27,57299.97,FM,ST82,EUV2017_188_17_43_05_ST82
2455.67,1.1621407341233324e-13,1.1343160576737082e-13,33886000000000.0,453.91,-71.46,11.35,57317.03,FM,ST82,EUV2017_188_17_43_05_ST82
2472.53,1.0530121318692909e-13,1.0278002784280687e-13,30704000000000.0,454.06,-71.46,11.44,57334.08,FM,ST82,EUV2017_188_17_43_05_ST82
2489.4,9.541379143022259e-14,9.312933671882262e-14,27821000000000.0,454.21,-71.46,11.53,57351.14,FM,ST82,EUV2017_188_17_43_05_ST82
2506.27,8.646263957971827e-14,8.439249876058507e-14,25211000000000.0,454.36,-71.45,11.61,57368.2,FM,ST82,EUV2017_188_17_43_05_ST82
2523.15,7.835515951282468e-14,7.64791328857676e-14,22847000000000.0,454.5,-71.45,11.7,57385.25,FM,ST82,EUV2017_188_17_43_05_ST82
2540.04,7.100904178723837e-14,6.930890035452437e-14,20705000000000.0,454.64,-71.45,11.78,57402.31,FM,ST82,EUV2017_188_17_43_05_ST82
2556.85,6.438999080199953e-14,6.284832669191958e-14,18775000000000.0,454.78,-71.44,11.87,57419.37,FM,ST82,EUV2017_188_17_43_05_ST82
2573.76,5.836082415326904e-14,5.696351399821016e-14,17017000000000.0,454.91,-71.44,11.96,57436.42,FM,ST82,EUV2017_188_17_43_05_ST82
2590.59,5.292497140114284e-14,5.1657809720889647e-14,15432000000000.0,455.03,-71.44,12.04,57453.48,FM,ST82,EUV2017_188_17_43_05_ST82
2607.51,4.7972686622549645e-14,4.682409554016358e-14,13988000000000.0,455.16,-71.43,12.13,57470.54,FM,ST82,EUV2017_188_17_43_05_ST82
2624.35,4.350739937758541e-14,4.246571890352553e-14,12686000000000.0,455.28,-71.43,12.22,57487.59,FM,ST82,EUV2017_188_17_43_05_ST82
2641.2,3.946051846433058e-14,3.8515730861103955e-14,11506000000000.0,455.39,-71.43,12.3,57504.65,FM,ST82,EUV2017_188_17_43_05_ST82
2658.06,3.5790889161633405e-14,3.4933962042975914e-14,10436000000000.0,455.5,-71.42,12.39,57521.71,FM,ST82,EUV2017_188_17_43_05_ST82
2674.92,3.2463872912524494e-14,3.1686603229456276e-14,9465900000000.0,455.61,-71.42,12.48,57538.77,FM,ST82,EUV2017_188_17_43_05_ST82
2691.8,2.944723185210166e-14,2.8742188414105416e-14,8586300000000.0,455.72,-71.42,12.56,57555.82,FM,ST82,EUV2017_188_17_43_05_ST82
2708.68,2.671215767555867e-14,2.607259903797727e-14,7788800000000.0,455.82,-71.41,12.65,57572.88,FM,ST82,EUV2017_188_17_43_05_ST82
2725.57,2.4231899814146895e-14,2.3651725010621947e-14,7065600000000.0,455.92,-71.41,12.74,57589.94,FM,ST82,EUV2017_188_17_43_05_ST82
2742.38,2.1993768895511214e-14,2.14671807763132e-14,6413000000000.0,456.01,-71.41,12.82,57606.99,FM,ST82,EUV2017_188_17_43_05_ST82
2759.29,1.9953180638403905e-14,1.9475449517634523e-14,5818000000000.0,456.11,-71.4,12.91,57624.05,FM,ST82,EUV2017_188_17_43_05_ST82
2776.12,1.8111849822872958e-14,1.7678204958332706e-14,5281100000000.0,456.2,-71.4,12.99,57641.11,FM,ST82,EUV2017_188_17_43_05_ST82
2793.04,1.6432394243872203e-14,1.603895992072775e-14,4791400000000.0,456.29,-71.4,13.08,57658.16,FM,ST82,EUV2017_188_17_43_05_ST82
2809.88,1.4916871637459227e-14,1.4559722873315804e-14,4349500000000.0,456.37,-71.4,13.17,57675.22,FM,ST82,EUV2017_188_17_43_05_ST82
2826.73,1.3541275082962183e-14,1.3217061683641827e-14,3948400000000.0,456.45,-71.39,13.25,57692.28,FM,ST82,EUV2017_188_17_43_05_ST82
2843.59,1.2293258164035545e-14,1.1998925540728936e-14,3584500000000.0,456.53,-71.39,13.34,57709.34,FM,ST82,EUV2017_188_17_43_05_ST82
2860.46,1.116047446433379e-14,1.0893263633600251e-14,3254200000000.0,456.61,-71.39,13.43,57726.39,FM,ST82,EUV2017_188_17_43_05_ST82
2877.33,1.0132292347559383e-14,9.889698875025684e-15,2954400000000.0,456.69,-71.38,13.51,57743.45,FM,ST82,EUV2017_188_17_43_05_ST82
2894.22,9.199109045443587e-15,8.978858412023217e-15,2682300000000.0,456.76,-71.38,13.6,57760.51,FM,ST82,EUV2017_188_17_43_05_ST82
2911.11,8.352350657746455e-15,8.152373625858907e-15,2435400000000.0,456.83,-71.38,13.69,57777.56,FM,ST82,EUV2017_188_17_43_05_ST82
2927.92,7.587215800333613e-15,7.405558090041742e-15,2212300000000.0,456.9,-71.37,13.77,57794.62,FM,ST82,EUV2017_188_17_43_05_ST82
2944.82,6.889300320801953e-15,6.724352525098698e-15,2008800000000.0,456.97,-71.37,13.86,57811.68,FM,ST82,EUV2017_188_17_43_05_ST82
2961.65,6.2586042191514756e-15,6.108756931029777e-15,1824900000000.0,457.03,-71.37,13.95,57828.74,FM,ST82,EUV2017_188_17_43_05_ST82
2978.57,5.683124035046255e-15,5.547055241607454e-15,1657100000000.0,457.09,-71.36,14.03,57845.79,FM,ST82,EUV2017_188_17_43_05_ST82
2995.42,5.163202724495889e-15,5.039582201581089e-15,1505500000000.0,457.15,-71.36,14.12,57862.85,FM,ST82,EUV2017_188_17_43_05_ST82
3012.27,4.6909522992796254e-15,4.578638681715452e-15,1367800000000.0,457.21,-71.36,14.2,57879.91,FM,ST82,EUV2017_188_17_43_05_ST82
3029.13,4.261914331272694e-15,4.159873000268893e-15,1242700000000.0,457.27,-71.35,14.29,57896.97,FM,ST82,EUV2017_188_17_43_05_ST82
3045.99,3.872316304369517e-15,3.779602964998477e-15,1129100000000.0,457.33,-71.35,14.38,57914.02,FM,ST82,EUV2017_188_17_43_05_ST82
3062.87,3.518385702464518e-15,3.4341463836612678e-15,1025900000000.0,457.38,-71.35,14.46,57931.08,FM,ST82,EUV2017_188_17_43_05_ST82
3079.75,3.1968987390674774e-15,3.120356655613303e-15,932160000000.0,457.43,-71.34,14.55,57948.14,FM,ST82,EUV2017_188_17_43_05_ST82
3096.64,2.904837401293934e-15,2.835288027060234e-15,847000000000.0,457.48,-71.34,14.64,57965.2,FM,ST82,EUV2017_188_17_43_05_ST82
3113.45,2.640829865105496e-15,2.5776015190046295e-15,770020000000.0,457.53,-71.34,14.72,57982.25,FM,ST82,EUV2017_188_17_43_05_ST82
3130.36,2.3996974947572355e-15,2.342242485731188e-15,699710000000.0,457.58,-71.33,14.81,57999.31,FM,ST82,EUV2017_188_17_43_05_ST82
3147.19,2.181714655056831e-15,2.1294787230393954e-15,636150000000.0,457.63,-71.33,14.9,58016.37,FM,ST82,EUV2017_188_17_43_05_ST82
3164.11,1.9825943958843097e-15,1.9351259215622794e-15,578090000000.0,457.67,-71.33,14.98,58033.43,FM,ST82,EUV2017_188_17_43_05_ST82
3180.95,1.8025424908454296e-15,1.7593849281494549e-15,525590000000.0,457.71,-71.32,15.07,58050.48,FM,ST82,EUV2017_188_17_43_05_ST82
3197.81,1.6389181786662872e-15,1.5996782082308673e-15,477880000000.0,457.76,-71.32,15.15,58067.54,FM,ST82,EUV2017_188_17_43_05_ST82
